OrderID,OrderStatus,TotalPrice,OrderTime,UserID,SpecialInstructions,CancellationReason
1026,Completed,400.95,2024-12-26 22:37:05.448839,342,"No onions, please",Restaurant issue
1027,Pending,311.67,2024-12-19 22:37:05.448845,343,No special instructions,N/A
1028,Cancelled,443.54,2024-12-18 05:37:05.448851,343,"No onions, please",Restaurant issue
1029,Completed,482.83,2024-11-13 04:37:05.448856,343,Separate packaging,N/A
1030,Pending,258.64,2024-12-26 07:37:05.448862,344,"No onions, please",N/A
1031,Cancelled,341.95,2024-11-16 18:37:05.448867,344,"No onions, please",Customer request
1032,Pending,394.47,2024-12-05 21:37:05.448873,344,Separate packaging,Customer request
1033,Cancelled,224.46,2024-12-23 19:37:05.448879,345,No special instructions,Customer request
1034,Pending,209.66,2024-12-18 21:37:05.448885,345,Separate packaging,Restaurant issue
1035,Pending,430.71,2024-11-18 19:37:05.448891,345,No special instructions,Restaurant issue
1036,Pending,450.74,2024-12-03 05:37:05.448897,346,"No onions, please",N/A
1037,Completed,477.01,2024-11-13 03:37:05.448902,346,"No onions, please",Restaurant issue
1038,Pending,434.91,2024-11-05 10:37:05.448909,346,No special instructions,Customer request
1039,Pending,350.1,2024-11-08 15:37:05.448915,347,Separate packaging,N/A
1040,Cancelled,436.06,2024-11-27 13:37:05.448920,347,Extra spicy,N/A
1041,Cancelled,329.99,2024-11-13 09:37:05.448925,347,Extra spicy,Restaurant issue
1042,Pending,343.95,2024-12-08 00:37:05.448931,348,Extra spicy,N/A
1043,Pending,462.54,2024-11-05 06:37:05.448937,348,No special instructions,Customer request
1044,Cancelled,215.93,2024-12-19 15:37:05.448943,348,Extra spicy,N/A
1045,Cancelled,477.55,2024-12-29 05:37:05.448949,349,"No onions, please",N/A
1046,Cancelled,334.97,2024-12-11 13:37:05.448954,349,Separate packaging,N/A
1047,Pending,487.92,2024-12-22 01:37:05.448959,349,No special instructions,Customer request
1048,Pending,129.08,2024-12-01 11:37:05.448966,350,No special instructions,N/A
1049,Completed,296.81,2024-12-24 10:37:05.448971,350,Extra spicy,N/A
1050,Pending,314.71,2024-11-20 00:37:05.448977,350,Separate packaging,N/A
1051,Pending,145.46,2024-11-19 02:37:05.448982,351,"No onions, please",Customer request
1052,Completed,144.52,2024-11-29 18:37:05.448988,351,Separate packaging,N/A
1053,Completed,268.74,2024-11-03 05:37:05.448993,351,No special instructions,N/A
1054,Cancelled,111.73,2024-11-16 01:37:05.448999,352,Extra spicy,Customer request
1055,Completed,104.06,2024-12-16 06:37:05.449004,352,Separate packaging,N/A
1056,Cancelled,408.28,2025-01-01 11:37:05.449011,352,No special instructions,Restaurant issue
1057,Completed,289.08,2024-12-23 00:37:05.449017,353,No special instructions,N/A
1058,Pending,113.21,2024-12-03 13:37:05.449022,353,Extra spicy,N/A
1059,Cancelled,321.67,2024-12-29 06:37:05.449028,353,No special instructions,Restaurant issue
1060,Pending,371.87,2024-11-22 08:37:05.449034,354,No special instructions,Customer request
1061,Pending,442.96,2024-12-01 04:37:05.449040,354,Separate packaging,Customer request
1062,Completed,142.27,2024-11-21 16:37:05.449046,354,Separate packaging,Restaurant issue
1063,Completed,211.06,2024-11-28 19:37:05.449052,355,No special instructions,N/A
1064,Completed,356.24,2024-11-13 18:37:05.449057,355,"No onions, please",Customer request
1065,Completed,476.03,2024-12-12 20:37:05.449063,355,No special instructions,Customer request
1066,Cancelled,233.12,2024-12-19 11:37:05.449069,356,No special instructions,Customer request
1067,Cancelled,274.18,2024-11-15 16:37:05.449075,356,Separate packaging,Customer request
1068,Pending,385.22,2024-12-07 04:37:05.449081,356,Separate packaging,Customer request
1069,Pending,372.21,2024-12-22 23:37:05.449088,357,Separate packaging,Customer request
1070,Completed,181.53,2024-11-30 23:37:05.449093,357,Extra spicy,N/A
1071,Cancelled,211.89,2024-12-01 15:37:05.449099,357,Separate packaging,N/A
1072,Pending,192.44,2024-12-25 13:37:05.449104,358,Extra spicy,Customer request
1073,Pending,184.13,2024-12-03 17:37:05.449110,358,Separate packaging,Customer request
1074,Pending,219.69,2024-11-17 23:37:05.449116,358,"No onions, please",N/A
1075,Pending,272.61,2024-12-19 14:37:05.449122,359,Extra spicy,N/A
1076,Pending,204.9,2024-12-25 18:37:05.449129,359,Separate packaging,N/A
1077,Cancelled,193.94,2024-11-22 19:37:05.449138,359,Extra spicy,Customer request
1078,Cancelled,134.43,2024-11-14 08:37:05.449148,360,Separate packaging,Customer request
1079,Completed,134.47,2024-12-09 14:37:05.449154,360,No special instructions,Customer request
1080,Completed,186.1,2024-11-07 01:37:05.449161,360,Extra spicy,N/A
1081,Cancelled,291.6,2024-11-24 16:37:05.449166,361,No special instructions,Customer request
1082,Pending,319.03,2024-12-31 22:37:05.449173,361,Extra spicy,Customer request
1083,Pending,494.63,2024-11-17 11:37:05.449179,361,Extra spicy,N/A
1084,Pending,461.73,2024-11-22 11:37:05.449184,362,Extra spicy,Restaurant issue
1085,Completed,412.91,2024-11-19 06:37:05.449190,362,Extra spicy,Restaurant issue
1086,Cancelled,421.84,2024-12-14 13:37:05.449196,362,No special instructions,N/A
1087,Cancelled,170.37,2024-11-21 03:37:05.449201,363,Extra spicy,N/A
1088,Cancelled,242.43,2025-01-01 08:37:05.449207,363,No special instructions,Restaurant issue
1089,Pending,474.29,2024-12-18 21:37:05.449213,363,No special instructions,Customer request
1090,Pending,403.72,2024-11-29 03:37:05.449220,364,No special instructions,Restaurant issue
1091,Completed,241.1,2024-11-27 16:37:05.449230,364,"No onions, please",N/A
1092,Cancelled,460.31,2024-11-04 14:37:05.449240,364,"No onions, please",N/A
1093,Cancelled,131.19,2024-11-28 06:37:05.449246,365,No special instructions,Customer request
1094,Pending,437.59,2024-12-14 19:37:05.449252,365,No special instructions,Customer request
1095,Cancelled,289.64,2024-12-02 05:37:05.449258,365,Separate packaging,Restaurant issue
1096,Cancelled,274.77,2024-11-25 13:37:05.449264,366,Extra spicy,Customer request
1097,Completed,443.57,2024-12-13 23:37:05.449270,366,"No onions, please",Restaurant issue
1098,Completed,126.89,2024-11-11 04:37:05.449276,366,No special instructions,N/A
1099,Completed,189.24,2024-11-24 22:37:05.449282,367,"No onions, please",N/A
1100,Pending,236.31,2024-11-09 11:37:05.449287,367,"No onions, please",Restaurant issue
1101,Completed,231.56,2024-11-09 23:37:05.449293,367,Separate packaging,Customer request
1102,Completed,455.68,2024-12-17 15:37:05.449299,368,No special instructions,N/A
1103,Cancelled,248.41,2024-11-20 11:37:05.449304,368,Extra spicy,N/A
1104,Cancelled,300.01,2024-12-17 22:37:05.449310,368,Extra spicy,N/A
1105,Cancelled,253.95,2024-12-21 21:37:05.449315,369,"No onions, please",Customer request
1106,Cancelled,452.44,2024-11-11 13:37:05.449321,369,"No onions, please",N/A
1107,Cancelled,473.34,2024-12-17 11:37:05.449327,369,No special instructions,Customer request
1108,Pending,300.7,2024-11-22 05:37:05.449332,370,Separate packaging,N/A
1109,Pending,448.55,2024-12-10 04:37:05.449338,370,No special instructions,Customer request
1110,Cancelled,476.28,2024-11-17 14:37:05.449344,370,No special instructions,N/A
1111,Completed,253.01,2024-12-03 00:37:05.449349,371,Extra spicy,N/A
1112,Pending,304.14,2024-11-15 15:37:05.449354,371,Extra spicy,Customer request
1113,Cancelled,364.2,2024-12-18 10:37:05.449360,371,No special instructions,Restaurant issue
1114,Pending,215.32,2024-12-24 15:37:05.449366,372,"No onions, please",Restaurant issue
1115,Completed,158.59,2024-12-06 05:37:05.449372,372,No special instructions,N/A
1116,Completed,365.99,2024-11-29 04:37:05.449377,372,Extra spicy,Customer request
1117,Completed,384.07,2024-11-03 10:37:05.449383,373,"No onions, please",Customer request
1118,Completed,390.26,2024-12-05 04:37:05.449388,373,No special instructions,Customer request
1119,Cancelled,332.24,2024-12-20 01:37:05.449394,373,Extra spicy,Customer request
1120,Cancelled,214.78,2024-12-12 20:37:05.449401,374,Extra spicy,Customer request
1121,Completed,360.85,2024-12-30 22:37:05.449406,374,Extra spicy,N/A
1122,Pending,376.58,2024-11-13 22:37:05.449412,374,No special instructions,Customer request
1123,Pending,364.25,2024-11-27 02:37:05.449418,375,"No onions, please",N/A
1124,Completed,434.18,2024-12-19 16:37:05.449423,375,Separate packaging,Customer request
1125,Completed,415.97,2024-12-17 19:37:05.449429,375,"No onions, please",Restaurant issue
1126,Pending,201.55,2024-11-18 09:37:05.449435,376,No special instructions,N/A
1127,Pending,212.68,2024-12-18 05:37:05.449441,376,"No onions, please",Customer request
1128,Completed,427.2,2024-12-17 22:37:05.449446,376,Separate packaging,N/A
1129,Pending,301.99,2024-12-14 03:37:05.449452,377,"No onions, please",N/A
1130,Completed,267.14,2024-11-17 00:37:05.449458,377,"No onions, please",N/A
1131,Completed,187.85,2024-12-05 18:37:05.449463,377,Separate packaging,N/A
1132,Pending,488.58,2024-12-30 05:37:05.449469,378,Extra spicy,Customer request
1133,Pending,480.64,2024-12-19 15:37:05.449474,378,"No onions, please",N/A
1134,Pending,309.08,2024-11-06 19:37:05.449480,378,No special instructions,N/A
1135,Completed,367.36,2024-11-03 13:37:05.449486,379,Extra spicy,N/A
1136,Pending,415.06,2024-12-08 16:37:05.449491,379,"No onions, please",Restaurant issue
1137,Cancelled,156.3,2024-12-06 22:37:05.449497,379,Separate packaging,N/A
1138,Pending,126.59,2024-12-05 12:37:05.449502,380,Separate packaging,Customer request
1139,Cancelled,393.63,2024-12-02 00:37:05.449508,380,"No onions, please",N/A
1140,Pending,467.75,2024-11-03 17:37:05.449514,380,No special instructions,N/A
1141,Cancelled,151.54,2024-11-20 19:37:05.449520,381,"No onions, please",Customer request
1142,Cancelled,487.93,2024-11-13 14:37:05.449526,381,Separate packaging,N/A
1143,Pending,260.92,2024-11-21 03:37:05.449531,381,Extra spicy,Customer request
1144,Completed,360.52,2024-12-09 04:37:05.449537,382,"No onions, please",N/A
1145,Pending,104.18,2024-12-02 20:37:05.449543,382,Separate packaging,Restaurant issue
1146,Pending,322.44,2024-11-18 22:37:05.449549,382,Separate packaging,N/A
1147,Completed,149.08,2024-11-02 13:37:05.449568,383,No special instructions,N/A
1148,Pending,224.47,2024-12-24 19:37:05.449576,383,Separate packaging,Restaurant issue
1149,Pending,157.37,2024-12-20 07:37:05.449586,383,Extra spicy,Customer request
1150,Pending,312.27,2024-11-06 06:37:05.449596,384,Extra spicy,N/A
1151,Completed,144.07,2024-11-19 09:37:05.449605,384,Separate packaging,Restaurant issue
1152,Pending,130.43,2024-11-08 10:37:05.449617,384,Extra spicy,N/A
1153,Cancelled,398.14,2024-11-08 23:37:05.449626,385,Extra spicy,N/A
1154,Cancelled,153.73,2024-12-27 07:37:05.449631,385,Extra spicy,Customer request
1155,Pending,280.24,2025-01-01 08:37:05.449637,385,"No onions, please",N/A
1156,Completed,394.91,2024-12-19 06:37:05.449643,386,No special instructions,Customer request
1157,Completed,151.88,2024-12-21 06:37:05.449651,386,No special instructions,N/A
1158,Completed,273.35,2024-11-03 21:37:05.449660,386,Separate packaging,Restaurant issue
1159,Pending,226.92,2024-12-15 03:37:05.449671,387,"No onions, please",N/A
1160,Cancelled,267.09,2024-12-20 10:37:05.449676,387,Separate packaging,Customer request
1161,Completed,223.19,2024-11-17 17:37:05.449682,387,"No onions, please",N/A
1162,Cancelled,273.24,2024-12-04 11:37:05.449688,388,Separate packaging,N/A
1163,Pending,366.04,2024-11-02 01:37:05.449693,388,Separate packaging,N/A
1164,Cancelled,308.97,2024-12-18 02:37:05.449698,388,No special instructions,N/A
1165,Pending,419.59,2024-11-08 13:37:05.449704,389,"No onions, please",Customer request
1166,Completed,381.19,2024-11-21 10:37:05.449710,389,Extra spicy,Customer request
1167,Completed,307.01,2024-11-04 13:37:05.449716,389,No special instructions,Customer request
1168,Completed,401.88,2024-12-25 06:37:05.449722,390,No special instructions,N/A
1169,Pending,301.86,2024-12-23 18:37:05.449727,390,No special instructions,Restaurant issue
1170,Cancelled,176.53,2024-12-20 18:37:05.449733,390,No special instructions,Customer request
1171,Pending,490.02,2024-11-28 08:37:05.449740,391,No special instructions,N/A
1172,Pending,125.55,2024-12-18 14:37:05.449745,391,No special instructions,N/A
1173,Pending,406.44,2024-12-04 19:37:05.449751,391,No special instructions,N/A
1174,Pending,420.08,2024-12-17 11:37:05.449761,392,Separate packaging,Customer request
1175,Completed,170.58,2024-12-17 04:37:05.449771,392,Extra spicy,N/A
1176,Completed,118.18,2024-11-14 10:37:05.449782,392,Separate packaging,N/A
1177,Completed,306.85,2024-11-05 16:37:05.449788,393,Separate packaging,Restaurant issue
1178,Cancelled,110.94,2024-11-09 22:37:05.449793,393,Extra spicy,N/A
1179,Cancelled,218.4,2024-11-19 13:37:05.449799,393,No special instructions,Restaurant issue
1180,Completed,277.54,2024-12-25 22:37:05.449805,394,Separate packaging,Customer request
1181,Pending,172.17,2024-12-29 14:37:05.449811,394,Separate packaging,Restaurant issue
1182,Completed,134.63,2024-11-26 17:37:05.449816,394,"No onions, please",N/A
1183,Pending,100.34,2024-12-14 19:37:05.449822,395,"No onions, please",N/A
1184,Pending,139.21,2024-12-08 03:37:05.449828,395,"No onions, please",N/A
1185,Completed,230.85,2024-12-04 15:37:05.449834,395,"No onions, please",Customer request
1186,Completed,344.97,2024-12-24 23:37:05.449840,396,"No onions, please",Restaurant issue
1187,Completed,251.09,2024-11-15 13:37:05.449846,396,"No onions, please",Restaurant issue
1188,Completed,292.92,2024-12-31 01:37:05.449852,396,Separate packaging,Customer request
1189,Cancelled,447.48,2024-12-06 14:37:05.449858,397,"No onions, please",Customer request
1190,Pending,151.05,2024-12-18 19:37:05.449864,397,No special instructions,N/A
1191,Pending,210.61,2024-11-10 01:37:05.449869,397,"No onions, please",Customer request
1192,Pending,499.2,2024-11-03 20:37:05.449875,398,Extra spicy,N/A
1193,Pending,168.48,2024-11-18 17:37:05.449880,398,Extra spicy,Restaurant issue
1194,Pending,326.47,2024-11-11 08:37:05.449886,398,Separate packaging,N/A
1195,Completed,323.21,2024-12-07 16:37:05.449892,399,Extra spicy,Customer request
1196,Pending,426.0,2024-12-09 12:37:05.449897,399,"No onions, please",N/A
1197,Completed,303.91,2024-11-23 09:37:05.449902,399,Separate packaging,Customer request
1198,Cancelled,357.0,2024-11-30 15:37:05.449909,400,Separate packaging,Customer request
1199,Pending,309.15,2024-12-22 02:37:05.449915,400,No special instructions,Customer request
1200,Completed,381.77,2024-11-10 13:37:05.449921,400,Extra spicy,Restaurant issue
1201,Completed,433.53,2024-11-10 16:37:05.449926,401,Separate packaging,N/A
1202,Cancelled,313.17,2024-12-27 01:37:05.449931,401,Separate packaging,N/A
1203,Cancelled,226.56,2024-12-05 07:37:05.449936,401,"No onions, please",Customer request
1204,Pending,429.38,2024-11-22 02:37:05.449942,402,No special instructions,N/A
1205,Cancelled,358.25,2024-11-19 22:37:05.449947,402,Separate packaging,Restaurant issue
1206,Cancelled,272.12,2024-11-19 18:37:05.449953,402,No special instructions,Customer request
1207,Completed,493.5,2024-12-08 20:37:05.449959,403,"No onions, please",N/A
1208,Cancelled,476.16,2024-12-07 06:37:05.449965,403,Separate packaging,Customer request
1209,Completed,277.53,2024-12-31 10:37:05.449971,403,"No onions, please",Restaurant issue
1210,Pending,363.75,2024-11-14 05:37:05.449977,404,Separate packaging,Restaurant issue
1211,Completed,301.2,2024-11-21 06:37:05.449983,404,Separate packaging,Customer request
1212,Completed,324.37,2024-11-21 00:37:05.449989,404,"No onions, please",N/A
1213,Pending,392.35,2024-11-17 22:37:05.449994,405,Separate packaging,Restaurant issue
1214,Pending,118.2,2024-12-10 22:37:05.450000,405,"No onions, please",Customer request
1215,Completed,236.25,2024-12-12 06:37:05.450006,405,No special instructions,N/A
1216,Pending,465.99,2024-11-30 05:37:05.450012,406,No special instructions,N/A
1217,Cancelled,318.06,2024-12-26 09:37:05.450017,406,Separate packaging,N/A
1218,Cancelled,399.0,2024-12-17 13:37:05.450023,406,"No onions, please",N/A
1219,Pending,224.22,2024-11-06 22:37:05.450029,407,Extra spicy,N/A
1220,Completed,203.81,2024-11-09 23:37:05.450034,407,No special instructions,N/A
1221,Cancelled,438.61,2024-12-14 20:37:05.450040,407,No special instructions,Restaurant issue
1222,Completed,343.04,2024-11-23 18:37:05.450046,408,Extra spicy,N/A
1223,Pending,318.46,2024-12-25 18:37:05.450051,408,Extra spicy,Customer request
1224,Pending,413.23,2024-12-03 13:37:05.450057,408,Separate packaging,Restaurant issue
1225,Pending,288.33,2024-12-19 08:37:05.450067,409,Separate packaging,Restaurant issue
1226,Completed,167.04,2024-12-27 00:37:05.450077,409,Separate packaging,N/A
1227,Pending,364.56,2024-11-23 16:37:05.450084,409,"No onions, please",N/A
1228,Pending,412.84,2024-11-04 06:37:05.450089,410,"No onions, please",Restaurant issue
1229,Pending,249.84,2024-11-22 21:37:05.450095,410,No special instructions,Customer request
1230,Completed,381.12,2024-11-02 03:37:05.450102,410,Extra spicy,N/A
1231,Cancelled,438.39,2024-11-10 11:37:05.450108,411,Separate packaging,N/A
1232,Cancelled,484.95,2024-12-01 01:37:05.450113,411,Extra spicy,N/A
1233,Cancelled,244.14,2024-12-03 02:37:05.450118,411,Separate packaging,N/A
1234,Cancelled,272.37,2024-11-12 14:37:05.450124,412,No special instructions,N/A
1235,Cancelled,124.98,2024-11-27 22:37:05.450129,412,No special instructions,N/A
1236,Completed,473.93,2024-12-12 14:37:05.450135,412,Extra spicy,Customer request
1237,Completed,180.42,2024-11-28 03:37:05.450141,413,"No onions, please",Customer request
1238,Cancelled,359.18,2024-11-06 11:37:05.450147,413,No special instructions,Restaurant issue
1239,Cancelled,419.41,2024-12-24 20:37:05.450152,413,No special instructions,N/A
1240,Cancelled,238.36,2024-12-22 06:37:05.450158,414,Extra spicy,N/A
1241,Cancelled,202.06,2024-12-29 16:37:05.450164,414,"No onions, please",Customer request
1242,Cancelled,220.31,2024-12-28 16:37:05.450169,414,Separate packaging,Customer request
1243,Pending,141.83,2024-11-28 18:37:05.450175,415,Separate packaging,N/A
1244,Pending,260.1,2024-11-24 00:37:05.450181,415,No special instructions,Restaurant issue
1245,Pending,154.72,2024-11-28 01:37:05.450187,415,Separate packaging,Restaurant issue
1246,Completed,214.2,2024-12-28 05:37:05.450195,416,Extra spicy,N/A
1247,Cancelled,335.91,2024-12-12 00:37:05.450201,416,"No onions, please",Customer request
1248,Cancelled,367.38,2024-11-11 05:37:05.450211,416,No special instructions,N/A
1249,Pending,332.21,2024-12-11 08:37:05.450221,417,Extra spicy,N/A
1250,Pending,129.93,2024-11-21 01:37:05.450228,417,Separate packaging,Restaurant issue
1251,Cancelled,445.54,2024-12-20 09:37:05.450234,417,"No onions, please",Customer request
1252,Pending,308.83,2024-11-25 08:37:05.450240,418,Separate packaging,N/A
1253,Cancelled,294.54,2024-12-16 13:37:05.450246,418,Extra spicy,Customer request
1254,Pending,239.45,2024-12-04 15:37:05.450251,418,No special instructions,Customer request
1255,Cancelled,455.11,2024-11-05 14:37:05.450257,419,"No onions, please",N/A
1256,Completed,139.26,2024-11-29 19:37:05.450262,419,Extra spicy,Customer request
1257,Cancelled,436.61,2024-11-21 16:37:05.450269,419,Separate packaging,Restaurant issue
1258,Pending,498.44,2024-11-27 10:37:05.450285,420,No special instructions,Customer request
1259,Cancelled,390.96,2024-11-20 13:37:05.450291,420,Extra spicy,Restaurant issue
1260,Cancelled,161.91,2024-11-19 06:37:05.450297,420,No special instructions,N/A
1261,Completed,157.55,2024-12-28 13:37:05.450306,421,Separate packaging,Customer request
1262,Cancelled,297.87,2024-12-13 13:37:05.450318,421,Separate packaging,Restaurant issue
1263,Cancelled,150.98,2024-12-23 10:37:05.450324,421,Extra spicy,Customer request
1264,Pending,317.16,2024-11-10 03:37:05.450330,422,No special instructions,Customer request
1265,Cancelled,311.05,2024-12-17 15:37:05.450335,422,No special instructions,N/A
1266,Pending,495.59,2024-12-07 19:37:05.450340,422,"No onions, please",N/A
1267,Cancelled,455.08,2024-11-07 09:37:05.450346,423,No special instructions,Restaurant issue
1268,Completed,375.28,2024-11-18 02:37:05.450352,423,No special instructions,N/A
1269,Completed,441.07,2024-12-25 17:37:05.450357,423,No special instructions,N/A
1270,Completed,358.86,2024-12-11 04:37:05.450362,424,"No onions, please",Customer request
1271,Completed,284.78,2024-12-13 06:37:05.450368,424,"No onions, please",N/A
1272,Completed,440.48,2024-12-05 15:37:05.450373,424,"No onions, please",Customer request
1273,Completed,156.63,2024-11-27 08:37:05.450380,425,"No onions, please",N/A
1274,Pending,132.85,2024-12-22 18:37:05.450385,425,"No onions, please",Restaurant issue
1275,Cancelled,149.72,2024-11-08 14:37:05.450391,425,Separate packaging,Restaurant issue
1276,Completed,126.62,2024-11-16 18:37:05.450397,426,Separate packaging,N/A
1277,Cancelled,234.58,2024-11-07 23:37:05.450402,426,Extra spicy,Restaurant issue
1278,Pending,200.6,2024-11-01 20:37:05.450408,426,Extra spicy,Customer request
1279,Cancelled,148.74,2024-11-18 01:37:05.450414,427,Extra spicy,N/A
1280,Completed,471.25,2024-12-11 10:37:05.450420,427,"No onions, please",Customer request
1281,Completed,438.12,2024-12-26 06:37:05.450426,427,"No onions, please",Customer request
1282,Pending,330.99,2024-11-15 21:37:05.450432,428,No special instructions,Restaurant issue
1283,Completed,384.03,2024-11-01 13:37:05.450438,428,"No onions, please",Restaurant issue
1284,Cancelled,490.22,2024-11-03 20:37:05.450444,428,Separate packaging,Restaurant issue
1285,Cancelled,238.24,2024-11-07 13:37:05.450450,429,Extra spicy,Restaurant issue
1286,Pending,164.65,2024-12-08 17:37:05.450455,429,No special instructions,N/A
1287,Pending,349.31,2024-12-03 02:37:05.450460,429,"No onions, please",N/A
1288,Cancelled,495.14,2024-11-17 23:37:05.450466,430,Extra spicy,Restaurant issue
1289,Cancelled,354.8,2024-12-05 00:37:05.450472,430,Separate packaging,N/A
1290,Pending,247.19,2024-12-28 17:37:05.450477,430,Extra spicy,Restaurant issue
1291,Pending,113.16,2024-11-20 23:37:05.450483,431,Extra spicy,N/A
1292,Pending,130.06,2024-12-07 12:37:05.450488,431,Extra spicy,N/A
1293,Cancelled,362.52,2024-11-22 00:37:05.450494,431,Separate packaging,Customer request
1294,Cancelled,392.1,2024-11-17 21:37:05.450501,432,Extra spicy,Customer request
1295,Pending,114.77,2024-12-17 21:37:05.450507,432,Separate packaging,N/A
1296,Cancelled,280.35,2024-11-27 06:37:05.450512,432,Separate packaging,N/A
1297,Pending,194.41,2024-11-18 08:37:05.450517,433,Extra spicy,N/A
1298,Cancelled,427.99,2024-11-05 03:37:05.450523,433,No special instructions,N/A
1299,Cancelled,374.89,2024-12-21 17:37:05.450528,433,"No onions, please",Restaurant issue
1300,Pending,360.18,2024-12-15 08:37:05.450534,434,"No onions, please",N/A
1301,Cancelled,279.52,2024-11-01 18:37:05.450539,434,"No onions, please",N/A
1302,Completed,406.79,2024-12-14 22:37:05.450545,434,No special instructions,N/A
1303,Cancelled,359.83,2024-11-10 07:37:05.450550,435,Extra spicy,Customer request
1304,Pending,275.56,2024-12-28 07:37:05.450556,435,No special instructions,N/A
1305,Pending,465.76,2024-11-12 13:37:05.450562,435,"No onions, please",N/A
1306,Completed,287.63,2024-11-16 00:37:05.450567,436,No special instructions,N/A
1307,Completed,375.25,2024-12-03 08:37:05.450573,436,Extra spicy,N/A
1308,Completed,181.0,2024-12-10 05:37:05.450578,436,Separate packaging,N/A
1309,Pending,336.18,2024-12-24 15:37:05.450584,437,No special instructions,Customer request
1310,Completed,291.16,2024-12-14 12:37:05.450590,437,No special instructions,Restaurant issue
1311,Pending,410.64,2024-12-30 04:37:05.450595,437,Extra spicy,Restaurant issue
1312,Completed,385.04,2024-11-24 06:37:05.450602,438,Separate packaging,Restaurant issue
1313,Pending,475.86,2024-12-24 11:37:05.450608,438,No special instructions,N/A
1314,Pending,105.8,2024-11-02 08:37:05.450613,438,Extra spicy,N/A
1315,Pending,275.24,2024-12-24 12:37:05.450619,439,"No onions, please",N/A
1316,Pending,278.11,2024-11-17 12:37:05.450624,439,"No onions, please",Customer request
1317,Cancelled,108.83,2024-11-12 01:37:05.450630,439,Separate packaging,N/A
1318,Cancelled,260.7,2024-12-10 05:37:05.450636,440,Separate packaging,N/A
1319,Completed,485.28,2024-12-06 21:37:05.450642,440,"No onions, please",Restaurant issue
1320,Cancelled,224.86,2024-12-21 04:37:05.450647,440,No special instructions,N/A
1321,Cancelled,400.36,2024-12-27 09:37:05.450653,441,Separate packaging,N/A
1322,Pending,235.78,2025-01-01 10:37:05.450658,441,Separate packaging,Restaurant issue
1323,Completed,281.82,2024-11-07 23:37:05.450664,441,"No onions, please",N/A
1324,Pending,418.38,2024-12-15 09:37:05.450673,442,"No onions, please",N/A
1325,Cancelled,271.08,2025-01-01 08:37:05.450682,442,Separate packaging,N/A
1326,Cancelled,109.48,2024-12-04 16:37:05.450692,442,"No onions, please",N/A
1327,Completed,472.72,2024-11-17 14:37:05.450701,443,No special instructions,N/A
1328,Cancelled,275.66,2024-11-07 02:37:05.450707,443,Extra spicy,N/A
1329,Cancelled,484.83,2024-12-01 08:37:05.450712,443,Extra spicy,N/A
1330,Pending,449.98,2024-11-04 02:37:05.450717,444,"No onions, please",N/A
1331,Pending,124.46,2024-11-23 17:37:05.450722,444,No special instructions,N/A
1332,Pending,324.93,2024-11-28 20:37:05.450727,444,Extra spicy,N/A
1333,Completed,302.71,2024-12-24 13:37:05.450733,445,"No onions, please",Customer request
1334,Pending,121.4,2024-11-21 13:37:05.450738,445,"No onions, please",N/A
1335,Pending,127.32,2024-11-18 16:37:05.450744,445,No special instructions,N/A
1336,Completed,239.31,2024-11-14 01:37:05.450749,446,Extra spicy,Restaurant issue
1337,Cancelled,150.72,2024-11-13 10:37:05.450755,446,"No onions, please",Restaurant issue
1338,Pending,259.14,2024-11-22 13:37:05.450760,446,No special instructions,Customer request
1339,Pending,373.96,2024-12-04 01:37:05.450766,447,"No onions, please",Restaurant issue
1340,Pending,490.94,2024-12-22 22:37:05.450772,447,Separate packaging,Customer request
1341,Pending,496.57,2024-12-18 11:37:05.450778,447,No special instructions,Restaurant issue
1342,Cancelled,460.84,2024-12-29 18:37:05.450784,448,Separate packaging,N/A
1343,Cancelled,330.29,2024-12-26 10:37:05.450789,448,"No onions, please",Customer request
1344,Completed,224.89,2024-12-20 21:37:05.450796,448,"No onions, please",Restaurant issue
1345,Pending,337.01,2024-12-22 22:37:05.450802,449,"No onions, please",N/A
1346,Completed,491.17,2024-11-14 01:37:05.450807,449,No special instructions,Customer request
1347,Pending,453.3,2024-12-10 10:37:05.450813,449,"No onions, please",Restaurant issue
1348,Completed,150.36,2024-12-01 01:37:05.450820,450,Separate packaging,Customer request
1349,Pending,379.47,2024-11-15 11:37:05.450828,450,No special instructions,N/A
1350,Pending,371.87,2024-12-27 10:37:05.450837,450,Separate packaging,N/A
1351,Completed,112.29,2024-12-06 08:37:05.450847,451,"No onions, please",N/A
1352,Completed,356.1,2024-12-07 06:37:05.450857,451,No special instructions,N/A
1353,Completed,370.76,2024-12-07 04:37:05.450862,451,Extra spicy,Restaurant issue
1354,Completed,162.37,2024-12-21 13:37:05.450869,452,Separate packaging,N/A
1355,Completed,177.94,2024-11-04 07:37:05.450874,452,Separate packaging,N/A
1356,Completed,357.26,2024-11-29 14:37:05.450880,452,"No onions, please",N/A
1357,Cancelled,258.74,2024-12-21 14:37:05.450886,453,Separate packaging,N/A
1358,Cancelled,233.2,2024-12-05 16:37:05.450891,453,Separate packaging,Customer request
1359,Cancelled,270.28,2024-12-19 13:37:05.450898,453,"No onions, please",Customer request
1360,Pending,341.21,2024-12-01 08:37:05.450904,454,"No onions, please",Restaurant issue
1361,Completed,288.36,2024-12-29 01:37:05.450910,454,Separate packaging,Restaurant issue
